"Format","MoTeC CSV",,,"Workbook","Samples"
"Venue","Interlagos",,,"Worksheet","Graph"
"Vehicle","BoxerCup: Eric Monteiro #8",,,"Vehicle Desc","BoxerCup: Eric Monteiro #8"
"Driver","Ohira",,,"Engine ID",""
"Device","ADL"
"Comment","(Exported from rFactor Data Acquisition Plugin v1.3.2.0)",,,"Session",""
"Log Date","26/10/2020",,,"Origin Time","223.173","s"
"Log Time","19:43",,,"Start Time","223.184","s"
"Sample Rate","51.200","Hz",,"End Time","319.297","s"
"Duration","96.113","s",,"Start Distance","8939","m"
"Range","Lap 2",,,"End Distance","13176","m"

"Time","Distance","Corr Speed","Throttle Pos","Brake Pedal Pos","Steering Wheel Pct","Gear","G Force Lat","curvature","Suspension Pos FR"
"Time","Distance","Corr Speed","Throttle Pos","Brake Pedal Pos","Steering Wheel Pct","Gear","G Force Lat","curvature","Suspension Pos FR"
"s","m","km/h","%","%","%","","G","","mm"


"12.031","520","145.0","76.88","0.00","-8.49","0","1.1527","0","46.41"
"12.051","521","145.0","76.88","0.00","-8.50","0","1.2149","0","47.20"
"12.070","522","144.9","76.88","0.00","-8.51","0","1.2718","0","48.00"
"12.090","522","144.9","76.88","0.00","-8.51","4","1.2932","0","48.89"
"12.109","523","145.2","76.88","0.00","-8.51","4","1.2473","0","49.25"
"12.129","524","145.4","76.88","0.00","-8.51","4","1.2922","0","48.76"
"12.148","525","145.7","76.88","0.00","-8.54","4","1.3152","0","47.55"
"12.168","526","145.9","76.88","0.00","-8.57","4","1.3196","0","46.30"
"12.188","526","146.1","76.88","0.00","-8.64","4","1.3338","0","45.44"
"12.207","527","146.3","76.88","0.00","-8.76","4","1.3598","0","45.10"
"12.227","528","146.5","76.88","0.00","-8.92","4","1.3729","0","45.22"
"12.246","529","146.7","76.88","0.00","-9.12","4","1.3627","0","45.49"
"12.266","530","146.9","76.88","0.00","-9.33","4","1.3353","0","45.73"
"12.285","530","147.1","76.88","0.00","-9.56","4","1.3420","0","45.80"
"12.305","531","147.3","76.88","0.00","-9.78","4","1.3591","0","45.59"
"12.324","532","147.6","76.88","0.00","-10.03","4","1.3527","0","45.16"
"12.344","533","147.8","76.88","0.00","-10.29","4","1.3149","0","44.58"
"12.363","534","148.0","76.88","0.00","-10.55","4","1.2735","0","43.92"
"12.383","534","148.2","76.88","0.00","-10.78","4","1.2515","0","43.27"
"12.402","535","148.4","76.96","0.00","-10.99","4","1.2261","0","42.76"
"12.422","536","148.6","77.65","0.00","-11.13","4","1.1982","0","42.56"
