,Distance,Turn Radius
4305,3478.0,599.7002
4306,3479.0,603.0155
4307,3480.0,582.6758
4308,3482.0,542.7863
4309,3483.0,501.5652
4310,3484.0,461.6809
4311,3485.0,426.5214
4312,3486.0,386.11954
4313,3487.0,351.14618
4314,3488.0,322.88077
4315,3489.0,299.54395
4316,3490.0,282.32584
4317,3491.0,274.2607
4318,3492.0,271.0905
4319,3493.0,277.69202
4320,3494.0,284.5641
4321,3495.0,299.29785
4322,3496.0,312.73163
4323,3497.0,327.86575
4324,3498.0,344.89264
4325,3499.0,351.8881
4326,3500.0,356.418
4327,3501.0,334.0249
4328,3502.0,312.51068
4329,3503.0,286.0908
4330,3504.0,270.183
4331,3505.0,260.08945
4332,3506.0,253.77039
4333,3507.0,249.83188
4334,3508.0,241.6265
4335,3509.0,238.49013
4336,3510.0,235.48546
4337,3511.0,230.90584
4338,3512.0,232.17825
4339,3513.0,232.80821
4340,3514.0,231.14317
4341,3515.0,228.85419
4342,3516.0,224.49387
4343,3517.0,227.67929
4344,3518.0,226.4454
4345,3519.0,228.93196
4346,3521.0,237.21751
4347,3522.0,248.14157
4348,3523.0,265.2795
4349,3524.0,288.30643
4350,3525.0,307.6945
4351,3526.0,327.48352
4352,3527.0,318.6263
4353,3528.0,284.3294
4354,3529.0,252.76004
4355,3530.0,228.23656
4356,3531.0,210.65637
4357,3532.0,196.87248
4358,3533.0,183.50444
4359,3534.0,172.32959
4360,3535.0,163.84335
4361,3536.0,162.79976
4362,3537.0,165.7324
4363,3538.0,172.4184
4364,3539.0,182.53793
4365,3540.0,194.87033
4366,3541.0,210.65991
4367,3542.0,234.40416
4368,3544.0,259.4758
4369,3545.0,280.3523
4370,3546.0,271.92667
4371,3547.0,244.56216
4372,3548.0,219.05653
4373,3549.0,200.34683
4374,3550.0,185.5976
4375,3551.0,174.11717
4376,3552.0,172.12799
4377,3553.0,167.82634
4378,3554.0,168.51471
4379,3555.0,175.07338
4380,3556.0,185.80841
4381,3557.0,198.82492
4382,3558.0,215.74951
4383,3559.0,240.07932
4384,3560.0,264.39658
4385,3562.0,265.1836
4386,3563.0,240.56766
4387,3564.0,216.59549
4388,3565.0,200.30258
4389,3566.0,185.85542
4390,3567.0,171.4987
4391,3568.0,160.22366
4392,3569.0,153.37909
4393,3570.0,151.81215
4394,3571.0,161.34946
4395,3572.0,172.58443
4396,3573.0,192.55772
4397,3574.0,221.39261
4398,3575.0,260.55936
4399,3576.0,300.55722
4400,3578.0,295.89008
4401,3579.0,275.1874
4402,3580.0,211.89778
4403,3581.0,184.67662
4404,3582.0,170.47644
4405,3583.0,157.14975
4406,3584.0,148.52484
4407,3585.0,145.37645
4408,3586.0,143.20303
4409,3587.0,152.01508
4410,3588.0,161.45848
4411,3589.0,178.51326
4412,3590.0,197.46931
4413,3592.0,221.84027
4414,3593.0,246.54185
4415,3594.0,260.12973
4416,3595.0,257.70203
4417,3596.0,234.3192
4418,3597.0,222.73836
4419,3598.0,206.18802
4420,3599.0,196.42189
4421,3600.0,188.6947
4422,3601.0,183.32063
4423,3602.0,181.6218
4424,3603.0,183.72195
4425,3605.0,188.92259
4426,3606.0,193.98016
4427,3607.0,201.51183
4428,3608.0,207.41498
4429,3609.0,215.71233
4430,3610.0,224.51978
4431,3611.0,230.94116
4432,3612.0,232.39903
4433,3613.0,231.03032
4434,3614.0,237.40132
4435,3615.0,248.26286
4436,3617.0,258.06964
4437,3618.0,259.61536
4438,3619.0,264.23834
4439,3620.0,274.53568
4440,3621.0,286.03177
4441,3622.0,294.50085
4442,3623.0,304.95667
4443,3624.0,312.52652
4444,3625.0,321.42578
4445,3626.0,330.7882
4446,3628.0,331.9559
4447,3629.0,327.88837
4448,3630.0,323.46768
4449,3631.0,317.98956
4450,3632.0,316.00452
4451,3633.0,318.3053
4452,3634.0,328.86987
4453,3635.0,339.07236
4454,3636.0,351.19345
4455,3637.0,365.99698
4456,3639.0,381.2633
4457,3640.0,395.6664
4458,3641.0,411.1382
4459,3642.0,423.96503
4460,3643.0,433.00726
4461,3644.0,458.96323
4462,3645.0,487.8928
4463,3646.0,517.3885
4464,3648.0,541.7806
4465,3649.0,541.68585
4466,3650.0,513.11847
4467,3651.0,506.1262
4468,3652.0,484.93405
4469,3653.0,463.06897
4470,3654.0,453.16504
4471,3655.0,445.95447
4472,3657.0,455.9734
4473,3658.0,480.4022
4474,3659.0,492.73175
4475,3660.0,525.0002
4476,3661.0,546.3141
4477,3662.0,573.1911
4478,3663.0,602.6853
4479,3664.0,611.6689
4480,3666.0,619.8727
4481,3667.0,609.2022
4482,3668.0,558.9051
4483,3669.0,537.2136
4484,3670.0,481.63504
4485,3671.0,472.6576
4486,3672.0,465.36063
4487,3674.0,486.26993
4488,3675.0,512.389
4489,3676.0,537.9856
4490,3677.0,571.58307
4491,3678.0,581.31104
4492,3679.0,605.0866
4493,3680.0,597.90314
4494,3682.0,624.70337
4495,3683.0,636.26935
4496,3684.0,661.46124
4497,3685.0,680.886
4498,3686.0,676.2602
4499,3687.0,685.89087
4500,3688.0,654.832
4501,3690.0,664.6059
4502,3691.0,638.5343
4503,3692.0,633.07086
4504,3693.0,621.249
4505,3694.0,609.0662
4506,3695.0,609.11707
4507,3697.0,615.3296
4508,3698.0,614.7863
4509,3699.0,630.5877
4510,3700.0,621.01794
4511,3701.0,636.5579
4512,3702.0,630.65424
4513,3704.0,622.6363
4514,3705.0,630.9109
4515,3706.0,647.85645
4516,3707.0,673.2868
4517,3708.0,737.2676
4518,3709.0,738.3426
4519,3711.0,731.42725
4520,3712.0,713.5028
4521,3713.0,674.4269
4522,3714.0,634.04553
4523,3715.0,600.5209
4524,3716.0,554.1194
4525,3718.0,527.9957
4526,3719.0,532.1709
4527,3720.0,537.92505
4528,3721.0,573.1196
4529,3722.0,624.03357
4530,3724.0,677.3349
4531,3725.0,735.32715
4532,3726.0,799.1696
4533,3727.0,833.0595
4534,3728.0,814.98193
4535,3729.0,753.8117
4536,3731.0,688.2853
4537,3732.0,651.3278
4538,3733.0,640.3195
4539,3734.0,631.0525
4540,3735.0,615.67017
4541,3737.0,627.80536
4542,3738.0,668.9956
4543,3739.0,658.5696
4544,3740.0,661.1672
4545,3741.0,696.40155
4546,3743.0,748.1892
4547,3744.0,807.70734
4548,3745.0,878.6787
4549,3746.0,946.6937
4550,3747.0,988.16327
4551,3749.0,1009.5591
4552,3750.0,959.88385
4553,3751.0,932.7689
4554,3752.0,921.8277
4555,3753.0,885.25354
4556,3755.0,848.33606
4557,3756.0,879.51404
4558,3757.0,908.8586
4559,3758.0,860.95593
4560,3759.0,913.49207
4561,3761.0,934.89435
4562,3762.0,901.84344
4563,3763.0,872.48035
4564,3764.0,856.4517
4565,3765.0,832.38776
4566,3767.0,862.9722
4567,3768.0,877.4073
4568,3769.0,936.54584
4569,3770.0,1021.87
4570,3771.0,1117.1442
4571,3773.0,1212.1353
4572,3774.0,1250.7797
4573,3775.0,1178.4812
4574,3776.0,1077.2437
4575,3778.0,955.494
4576,3779.0,937.65094
4577,3780.0,883.90076
4578,3781.0,826.2923
4579,3782.0,824.78375
4580,3784.0,850.6112
4581,3785.0,853.75806
4582,3786.0,874.3337
4583,3787.0,872.9949
4584,3789.0,928.48175
4585,3790.0,985.3764
4586,3791.0,1075.4039
4587,3792.0,1121.1829
4588,3793.0,1096.3173
4589,3795.0,1038.167
4590,3796.0,958.3165
4591,3797.0,886.63995
4592,3798.0,830.2086
4593,3800.0,781.6749
4594,3801.0,700.64294
4595,3802.0,666.38226
4596,3803.0,652.62415
4597,3805.0,651.3045
4598,3806.0,690.4218
4599,3807.0,720.1565
4600,3808.0,755.8379
4601,3810.0,792.5346
4602,3811.0,826.5203
4603,3812.0,879.6207
4604,3813.0,925.56635
4605,3814.0,944.6026
4606,3816.0,940.8597
4607,3817.0,891.19904
4608,3818.0,846.1009
4609,3819.0,781.763
4610,3821.0,737.57996
4611,3822.0,699.87177
4612,3823.0,680.6657
4613,3824.0,671.7034
4614,3826.0,663.30945
4615,3827.0,667.43427
4616,3828.0,666.2289
4617,3829.0,699.2827
4618,3831.0,737.55615
4619,3832.0,797.3821
4620,3833.0,876.6596
4621,3834.0,961.65356
4622,3836.0,1012.12506
4623,3837.0,991.2213
4624,3838.0,973.33356
4625,3839.0,906.49835
4626,3841.0,865.533
4627,3842.0,791.74567
4628,3843.0,729.71185
4629,3844.0,680.7667
4630,3846.0,645.2925
4631,3847.0,638.983
4632,3848.0,671.34015
4633,3850.0,689.5675
4634,3851.0,726.6475
4635,3852.0,754.27234
4636,3853.0,819.7695
4637,3855.0,883.4154
4638,3856.0,920.6095
4639,3857.0,950.7862
4640,3858.0,929.94806
4641,3860.0,891.73285
4642,3861.0,896.10864
4643,3862.0,903.9936
4644,3863.0,972.88855
4645,3865.0,1041.328
4646,3866.0,1100.4739
4647,3867.0,1171.4988
4648,3868.0,1197.3142
4649,3870.0,1227.7845
4650,3871.0,1274.8999
4651,3872.0,1407.0398
4652,3874.0,1585.8523
4653,3875.0,1599.7125
4654,3876.0,1482.1582
4655,3877.0,1318.656
4656,3879.0,1117.4891
4657,3880.0,987.0472
4658,3881.0,907.7994
4659,3882.0,794.83673
4660,3884.0,761.3955
4661,3885.0,744.2395
4662,3886.0,747.33405
4663,3888.0,777.5464
4664,3889.0,817.15857
4665,3890.0,856.04285
4666,3891.0,928.76996
4667,3893.0,993.789
4668,3894.0,1017.52826
4669,3895.0,1038.3927
4670,3896.0,1025.6715
4671,3898.0,1008.21356
4672,3899.0,1014.7192
4673,3900.0,971.40674
4674,3902.0,888.04364
4675,3903.0,804.9278
4676,3904.0,719.2814
4677,3905.0,677.8275
4678,3907.0,657.01794
4679,3908.0,654.82294
4680,3909.0,652.8408
4681,3911.0,616.49255
4682,3912.0,611.5163
4683,3913.0,645.6562
4684,3914.0,653.2744
4685,3916.0,696.8361
4686,3917.0,726.60895
4687,3918.0,743.2635
4688,3920.0,777.6466
4689,3921.0,820.7398
4690,3922.0,829.431
4691,3924.0,866.8154
4692,3925.0,926.0342
4693,3926.0,941.9531
4694,3927.0,952.0363
4695,3929.0,974.54974
4696,3930.0,983.9511
4697,3931.0,962.87524
4698,3933.0,962.2296
4699,3934.0,969.7286
4700,3935.0,936.1924
4701,3937.0,906.04895
4702,3938.0,883.5482
4703,3939.0,852.6591
4704,3940.0,825.876
4705,3942.0,823.3841
4706,3943.0,836.6572
4707,3944.0,808.4519
4708,3946.0,813.0206
4709,3947.0,821.111
4710,3948.0,800.22473
4711,3950.0,778.7918
4712,3951.0,777.2972
4713,3952.0,786.60474
4714,3953.0,774.5978
4715,3955.0,724.07306
4716,3956.0,747.4945
4717,3957.0,749.2287
4718,3959.0,721.50244
4719,3960.0,684.6872
4720,3961.0,677.80414
4721,3963.0,685.5172
4722,3964.0,656.60504
4723,3965.0,610.30084
4724,3967.0,620.60724
4725,3968.0,631.1629
4726,3969.0,636.87445
4727,3971.0,643.76416
4728,3972.0,656.9492
4729,3973.0,667.44257
4730,3974.0,664.0343
4731,3976.0,651.1173
4732,3977.0,624.5739
4733,3978.0,618.7043
4734,3980.0,608.7416
4735,3981.0,589.45856
4736,3982.0,575.09216
4737,3984.0,571.7899
4738,3985.0,579.07385
4739,3986.0,594.754
4740,3988.0,605.83923
4741,3989.0,617.7379
4742,3990.0,624.50183
4743,3992.0,621.0048
4744,3993.0,624.3545
4745,3994.0,637.9791
4746,3996.0,651.45807
4747,3997.0,652.08484
4748,3998.0,639.3788
4749,4000.0,632.8759
4750,4001.0,624.42084
4751,4002.0,630.071
4752,4004.0,659.2874
4753,4005.0,707.6923
4754,4006.0,773.6283
4755,4008.0,848.49493
4756,4009.0,865.7022
4757,4010.0,793.72253
4758,4012.0,753.9025
4759,4013.0,734.171
4760,4014.0,708.06024
4761,4016.0,682.3331
4762,4017.0,656.65497
4763,4018.0,625.25
4764,4020.0,601.6193
4765,4021.0,615.9925
4766,4022.0,640.6108
4767,4024.0,662.1964
4768,4025.0,670.58887
4769,4026.0,678.3257
4770,4028.0,694.2506
4771,4029.0,717.4556
4772,4030.0,741.53015
4773,4032.0,747.3727
4774,4033.0,706.2102
4775,4034.0,684.9697
4776,4036.0,629.9965
4777,4037.0,588.6502
4778,4038.0,550.1011
4779,4040.0,515.5901
4780,4041.0,503.9488
4781,4042.0,495.13138
4782,4044.0,499.14368
4783,4045.0,496.19058
4784,4046.0,505.21204
4785,4048.0,534.70166
4786,4049.0,566.25354
4787,4051.0,597.51935
4788,4052.0,634.80786
4789,4053.0,633.81885
4790,4055.0,657.3832
4791,4056.0,671.0666
4792,4057.0,665.0528
4793,4059.0,659.6943
4794,4060.0,670.7531
4795,4061.0,672.22516
4796,4063.0,643.14374
4797,4064.0,612.9339
4798,4065.0,565.57043
4799,4067.0,535.69196
4800,4068.0,541.1968
4801,4069.0,555.7392
4802,4071.0,573.2785
4803,4072.0,585.7396
4804,4074.0,599.39594
4805,4075.0,636.24084
4806,4076.0,679.63293
4807,4078.0,687.9317
4808,4079.0,679.1179
4809,4080.0,683.8393
4810,4082.0,705.5745
4811,4083.0,735.2161
4812,4084.0,752.7464
4813,4086.0,746.5883
4814,4087.0,749.5805
4815,4089.0,779.68805
4816,4090.0,827.564
4817,4091.0,883.82733
4818,4093.0,954.06366
4819,4094.0,1061.7173
4820,4095.0,1226.2404
4821,4097.0,1447.2775
4822,4098.0,1698.7977
4823,4099.0,1874.0327
4824,4101.0,1984.5353
4825,4102.0,2245.529
4826,4104.0,2467.7983
4827,4105.0,2635.8188
4828,4106.0,2915.5137
4829,4108.0,3456.2952
4830,4109.0,4213.0557
4831,4110.0,5523.496
4832,4112.0,7767.416
4833,4113.0,12017.154
4834,4115.0,26913.834
4835,4116.0,-151000.52
4836,4117.0,-24934.895
4837,4119.0,-14424.681
4838,4120.0,-9661.321
4839,4121.0,-9240.052
4840,4123.0,-10106.737
4841,4124.0,-10689.818
4842,4126.0,-10135.228
4843,4127.0,-13038.549
4844,4128.0,-18287.492
4845,4130.0,-16388.053
4846,4131.0,-13277.029
4847,4132.0,-21015.441
4848,4134.0,-50266.668
4849,4135.0,-179665.89
4850,4137.0,111880.54
4851,4138.0,40964.27
4852,4139.0,31102.498
4853,4141.0,30015.4
4854,4142.0,24983.025
4855,4143.0,15154.867
4856,4145.0,9583.597
4857,4146.0,10286.264
4858,4148.0,14040.4
4859,4149.0,19440.553
4860,4150.0,20731.691
4861,4152.0,19322.602
4862,4153.0,18080.434
4863,4155.0,15078.909
4864,4156.0,12739.967
4865,4157.0,14751.458
4866,4159.0,26177.828
4867,4160.0,32167.703
4868,4161.0,22309.193
4869,4163.0,15957.669
4870,4164.0,13325.908
4871,4166.0,12100.948
4872,4167.0,12197.381
4873,4168.0,9406.836
4874,4170.0,8419.983
4875,4171.0,8475.931
4876,4173.0,9645.576
4877,4174.0,11579.405
4878,4175.0,14685.421
4879,4177.0,19373.248
4880,4178.0,16301.114
4881,4180.0,12617.151
4882,4181.0,11242.498
4883,4182.0,13121.727
4884,4184.0,16821.623
4885,4185.0,16457.096
4886,4186.0,15191.166
4887,4188.0,19672.848
4888,4189.0,35934.504
4889,4191.0,31916.979
4890,4192.0,21427.73
4891,4193.0,18315.582
4892,4195.0,15946.452
4893,4196.0,14758.465
4894,4198.0,14520.366
4895,4199.0,16108.531
4896,4200.0,23448.9
4897,4202.0,36075.234
4898,4203.0,24702.336
4899,4205.0,17755.387
4900,4206.0,14443.718
4901,4207.0,14414.722
4902,4209.0,15587.004
4903,4210.0,16652.479
4904,4212.0,18171.652
4905,4213.0,20731.834
4906,4214.0,19484.807
4907,4216.0,16158.869
4908,4217.0,12913.031
4909,4219.0,12977.596
4910,4220.0,15324.721
4911,4221.0,17102.38
4912,4223.0,15427.668
4913,4224.0,13273.392
4914,4226.0,11970.609
4915,4227.0,13216.282
4916,4228.0,12608.27
4917,4230.0,11710.705
4918,4231.0,11710.705
4919,4233.0,11462.229
4920,4234.0,10068.174
4921,4235.0,9189.024
4922,4237.0,9874.137
